route_id,baseline,delta,budget,policy,random_seed,base_tt,base_nl,base_dist,delta_tt,delta_nl,tt_red_pct,dist_inc_pct,accepted_moves,num_candidates,is_feasible,runtime_seconds,actionability_runtime_seconds
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,43,7735.535000000002,77,39.41671152071983,147.94000000000324,1,1.9124727636808985,2.1672942046958195,5,8,True,0.07584050000150455,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,44,7735.535000000002,77,39.41671152071983,52.28500000000167,1,0.6759067084565148,1.8453162744606084,4,8,True,0.0537025999983598,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,45,7735.535000000002,77,39.41671152071983,168.2950000000019,1,2.1756090561286565,1.2127086981726678,4,8,True,0.07152719999794499,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,46,7735.535000000002,77,39.41671152071983,85.03666666666868,1,1.0992991004070003,1.1866089807703706,3,8,True,0.10428560000218567,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,47,7735.535000000002,77,39.41671152071983,142.60000000000127,0,1.8434406928544855,1.298867875659468,4,8,True,0.05545239999992191,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,48,7735.535000000002,77,39.41671152071983,112.29500000000189,1,1.4516772272377008,1.8680451747748814,3,8,True,0.10461770000256365,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,49,7735.535000000002,77,39.41671152071983,89.75833333333503,0,1.1603377572893796,2.7262407456585533,2,8,True,0.10153039999931934,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,50,7735.535000000002,77,39.41671152071983,93.16333333333205,1,1.2043553979567287,1.5050092168822577,4,8,True,0.09613059999901452,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.05,Random,51,7735.535000000002,77,39.41671152071983,8.949999999999818,0,0.11569981908167717,0.5597794557453253,3,8,True,0.05603580000024522,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,42,7735.535000000002,77,39.41671152071983,236.70666666666693,1,3.059990894833607,1.840131706510674,3,16,True,0.18150919999970938,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,43,7735.535000000002,77,39.41671152071983,147.94000000000324,1,1.9124727636808985,2.1672942046958195,5,16,True,0.12287799999830895,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,44,7735.535000000002,77,39.41671152071983,71.2466666666669,1,0.9210308875425794,2.256289471572773,5,16,True,0.12163760000112234,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,45,7735.535000000002,77,39.41671152071983,207.30833333333612,1,2.679948230256034,2.424047811364449,7,16,True,0.13852609999958077,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,46,7735.535000000002,77,39.41671152071983,85.5433333333358,1,1.1058489598112577,1.375172729836221,4,16,True,0.15108510000209208,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,47,7735.535000000002,77,39.41671152071983,197.12000000000262,1,2.548240037696198,2.0650612148104686,5,16,True,0.116726700001891,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,48,7735.535000000002,77,39.41671152071983,130.9200000000019,1,1.69244919711438,2.2790183718870645,4,16,True,0.16464929999710876,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,49,7735.535000000002,77,39.41671152071983,134.87833333333765,0,1.7436199737101266,2.97830641519569,5,16,True,0.1654329000011785,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,50,7735.535000000002,77,39.41671152071983,93.16333333333205,1,1.2043553979567287,1.5050092168822577,4,16,True,0.1289017999988573,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.1,Random,51,7735.535000000002,77,39.41671152071983,107.53166666666857,1,1.3900999306016784,2.969720365106903,7,16,True,0.1589903999993112,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,42,7735.535000000002,77,39.41671152071983,545.2900000000027,3,7.049156910284843,2.704170370446604,9,33,True,0.2699668000022939,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,43,7735.535000000002,77,39.41671152071983,157.47833333333347,1,2.035778176083922,2.573823693577284,6,33,True,0.2644846000002872,1.425159899998107
